"","Rodents","superres","Flag","Zdiv","MSW05_Order","MSW05_Genus","MSW05_Species","X1.1_ActivityCycle","X5.1_AdultBodyMass_g","X13.1_AdultHeadBodyLen_mm","X2.1_AgeatEyeOpening_d","X3.1_AgeatFirstBirth_d","X18.1_BasalMetRate_mLO2hr","X5.2_BasalMetRateMass_g","X6.1_DietBreadth","X7.1_DispersalAge_d","X9.1_GestationLen_d","X12.1_HabitatBreadth","X22.1_HomeRange_km2","X22.2_HomeRange_Indiv_km2","X14.1_InterbirthInterval_d","X15.1_LitterSize","X16.1_LittersPerYear","X17.1_MaxLongevity_m","X13.2_NeonateHeadBodyLen_mm","X21.1_PopulationDensity_n.km2","X10.1_PopulationGrpSize","X23.1_SexualMaturityAge_d","X10.2_SocialGrpSize","X24.1_TeatNumber","X12.2_Terrestriality","X6.2_TrophicLevel","X25.1_WeaningAge_d","X5.4_WeaningBodyMass_g","X13.3_WeaningHeadBodyLen_mm","References","X5.5_AdultBodyMass_g_EXT","X16.2_LittersPerYear_EXT","X5.6_NeonateBodyMass_g_EXT","X5.7_WeaningBodyMass_g_EXT","X26.1_GR_Area_km2","X26.2_GR_MaxLat_dd","X26.3_GR_MinLat_dd","X26.4_GR_MidRangeLat_dd","X26.5_GR_MaxLong_dd","X26.6_GR_MinLong_dd","X26.7_GR_MidRangeLong_dd","X27.1_HuPopDen_Min_n.km2","X27.2_HuPopDen_Mean_n.km2","X27.3_HuPopDen_5p_n.km2","X27.4_HuPopDen_Change","X28.1_Precip_Mean_mm","X28.2_Temp_Mean_01degC","X30.1_AET_Mean_mm","X30.2_PET_Mean_mm","WOS_HITS","Production","postnatGR","RelAgeSexMat","RelAgeBirth","logNeoBM","Abrocomidae","Anomaluridae","Aplodontiidae","Bathyergidae","Calomyscidae","Capromyidae","Castoridae","Caviidae","Chinchillidae","Cricetidae","Ctenodactylidae","Ctenomyidae","Cuniculidae","Dasyproctidae","Dinomyidae","Dipodidae","Echimyidae","Erethizontidae","Geomyidae","Gliridae","Heptaxodontidae","Heteromyidae","Hystricidae","Muridae","Myocastoridae","Nesomyidae","Octodontidae","Pedetidae","Petromuridae","Platacanthomyidae","Sciuridae","Spalacidae","Thryonomyidae","MammRich","SpeciesDensity"
"1899","Salinomys_delicatus",0,0,0,"Rodentia","Salinomys","delicatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09861228866811,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,NA
"1900","Salpingotulus_michaelis",0,0,0,"Rodentia","Salpingotulus","michaelis",1,NA,NA,NA,NA,NA,NA,4,NA,NA,2,NA,NA,60.83,3,NA,NA,17,NA,NA,NA,NA,6,1,1,NA,NA,NA,"1297;2151",NA,2.72,0.48,NA,11.6114194800786,31.11,28.23,29.67,66.62,61.34,63.98,3,2.61373952163097,3,0.19,9.1,189.62,113.63,1209.68,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,-3.40930695168246
"1901","Salpingotus_crassicauda",0,0,0,"Rodentia","Salpingotus","crassicauda",NA,NA,NA,NA,NA,NA,NA,4,NA,NA,2,NA,NA,NA,2.59,2,NA,NA,NA,NA,NA,NA,8,1,2,NA,NA,NA,"1297;2151",NA,NA,NA,NA,14.0261949594091,49.83,39.53,44.68,115.49,81.8,98.65,0,1.77155676191054,0,0.04,15.8,12.87,196.29,570.01,1.09861228866811,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,-3.82432734456755
"1902","Salpingotus_heptneri",0,0,0,"Rodentia","Salpingotus","heptneri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,"2151",NA,NA,NA,NA,10.9773188122053,45.13,42.18,43.66,65.9,60.81,63.36,0,1.69744878975681,0,0.02,6.8,93.04,159.74,646.65,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-3.11417647245816
"1903","Salpingotus_kozlovi",0,0,0,"Rodentia","Salpingotus","kozlovi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,"2151",NA,NA,NA,NA,14.2645558117942,45.38,36.41,40.9,111.79,75.81,93.8,0,2.44841554120559,0,0.05,14.18,62.13,110.03,670.03,0.693147180559945,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,-3.81120250988275
"1904","Salpingotus_pallidus",0,0,0,"Rodentia","Salpingotus","pallidus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,"2151",NA,NA,NA,NA,12.0450978174117,49.53,44.36,46.95,78.48,58.38,68.43,0,1.15373158788919,0,-0.00951,20.95,60.94,237.08,580.49,1.09861228866811,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,-3.41157558054493
"1905","Salpingotus_thomasi",0,0,0,"Rodentia","Salpingotus","thomasi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,"2151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1906","Scapteromys_aquaticus",0,0,0,"Rodentia","Scapteromys","aquaticus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8704291254285,-19.45,-27.89,-23.67,-56.47,-60,-58.24,0,2.90744735868642,0,0.04,93.53,231.94,1128.46,1192.03,2.99573227355399,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,-2.97057043617966
"1907","Scapteromys_tumidus",0,0,0,"Rodentia","Scapteromys","tumidus",2,4.98360662170834,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,3.63,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,"890;1297;2655",NA,NA,NA,NA,12.7176684526288,-29.19,-35.22,-32.2,-51.18,-59.88,-55.53,3,4.23338160423931,6,0.04,103.67,171.16,984.5,1114.18,2.56494935746154,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,-3.32181610733131
"1908","Sciurillus_pusillus",0,0,0,"Rodentia","Sciurillus","pusillus",3,3.55277332111694,111.58,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1.94,NA,NA,NA,NA,NA,NA,1,NA,2,1,NA,NA,NA,"905;1297;2151;2431;2655",NA,NA,NA,NA,13.6413068977051,6,-9.88,-1.94,-50.67,-77.54,-64.11,0,1.07500242302898,0,0.09,180.19,255,1447.82,1627.2,1.38629436111989,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,416,-3.30525098099535
"1909","Sciurotamias_davidianus",0,0,0,"Rodentia","Sciurotamias","davidianus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"32",NA,NA,NA,NA,14.1837363087367,39.85,25.31,32.58,122.7,100.77,111.73,3,5.72635902883511,8,0.05,70.94,108.87,745.48,891.45,2.30258509299405,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,306,-3.67419698517356
"1910","Sciurotamias_forresti",0,0,0,"Rodentia","Sciurotamias","forresti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3707912165418,27.94,22.73,25.34,105.28,97.69,101.49,12,4.62015731579634,27,0.07,115.36,115.77,979.25,1211.84,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,309,-2.88260788269648
"1911","Sciurus_aberti",0,0,0,"Rodentia","Sciurus","aberti",3,6.43446625874487,269.29,42,NA,430.56,624,6,NA,3.71308414281075,2,0.05,-2.81341071676004,NA,3.2,1.25,NA,NA,4.7361984483945,NA,5.9553968579461,NA,NA,2,2,69.73,354.99,NA,"32;1297;1567;1573;1822;1977;2109;2151;2249;2655;2799;2948;2974",NA,NA,NA,NA,12.785758027924,41.26,23.11,32.19,-104.03,-113.55,-108.79,0,2.59897910604785,0,0.12,31.32,99.47,515.17,1129.68,3.97029191355212,0.35782292,29.5825,NA,NA,1.07918124604762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,236,-3.17987215550749
"1912","Sciurus_aestuans",0,0,0,"Rodentia","Sciurus","aestuans",3,5.17806879395186,171.48,NA,NA,NA,NA,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2,NA,NA,NA,"905;2151;2431;2655",NA,NA,NA,NA,15.7714710837874,6.82,-33.71,-13.44,-34.79,-67.72,-51.25,0,3.33291854090886,0,0.1,141.91,234.42,1260.72,1502.29,2.484906649788,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,593,-4.07640816982129
"1913","Sciurus_alleni",0,0,0,"Rodentia","Sciurus","alleni",3,6.14233843554211,233.91,NA,NA,NA,NA,3,NA,NA,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,8,2,2,NA,NA,NA,"336;1297;2151;2655",NA,NA,NA,NA,10.8026156452767,26.5,22.32,24.41,-98.99,-101.63,-100.31,2,3.90620612010658,4,0.09,38.04,208,664.71,1136.25,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,150,-2.51542510580975
"1914","Sciurus_anomalus",0,0,0,"Rodentia","Sciurus","anomalus",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"1849;2151",NA,NA,NA,NA,13.6790741957126,42.89,28.52,35.71,52.97,26.06,39.52,11,4.54499546295202,27,0.08,45.15,114.65,412.74,1084.38,2.63905732961526,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,180,-3.68547393563983
"1915","Sciurus_arizonensis",0,0,0,"Rodentia","Sciurus","arizonensis",3,6.47233083843092,263.19,NA,NA,NA,NA,3,NA,NA,2,NA,NA,NA,3.09,1,NA,NA,NA,NA,NA,NA,8,2,1,NA,NA,NA,"342;2151;2655",NA,NA,NA,NA,10.5803196123731,34.81,30.7,32.75,-108.51,-112.64,-110.57,0,2.80396625793204,0,0.09,33.75,145.81,456.43,1292.03,1.6094379124341,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,121,-2.51218905410994
"1916","Sciurus_aureogaster",0,0,0,"Rodentia","Sciurus","aureogaster",3,6.12154938217059,251.25,NA,NA,NA,NA,3,NA,NA,2,0.01,-4.60517018598809,NA,1.94,NA,NA,NA,5.39879598511426,NA,NA,1,NA,2,1,NA,NA,NA,"485;730;905;1297;2087;2151;2655;2948",NA,NA,NA,NA,13.3437505231409,25.63,14.08,19.85,-89.88,-104.85,-97.36,3,4.58649692072247,7,0.08,99.6,215.02,1031.95,1534.38,2.39789527279837,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,368,-3.22926940142022
"1917","Sciurus_carolinensis",1,1,5,"Rodentia","Sciurus","carolinensis",3,6.30151947041149,253.48,32,365,391,440,7,304.16,3.80198490021921,2,0.00857,-4.60517018598809,NA,2.98,2,288,NA,6.5366915975913,NA,5.8226908028593,1,8,2,2,69.47,200,NA,"32;153;189;190;191;543;730;991;1297;1383;1573;1577;1582;1660;1661;1812;1822;1849;1977;2050;2151;2155;2206;2249;2338;2450;2462;2608;2609;26202629;2655;2707;2799;2809;2833;2947;2948;2974",NA,NA,NA,NA,15.2218695929255,53.41,24.94,39.17,-66.06,-108.77,-87.41,0,4.09517754852599,1,0.03,78.26,114.03,764.94,862.26,6.04500531403601,0.339561122,13.18391562294,0.0391064814814815,0.0422453703703704,1.18098558078673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,190,-4.33202036750562
"1918","Sciurus_colliaei",0,0,0,"Rodentia","Sciurus","colliaei",3,6.21060007702465,253.14,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,2.66,NA,NA,NA,NA,NA,NA,NA,8,2,1,NA,NA,NA,"32;343;1297;2151;2655",NA,NA,NA,NA,11.3103659757486,28.81,18.86,23.83,-103.92,-109.89,-106.91,1,3.42230634487239,3,0.09,52.37,202.72,788.7,1459.04,1.09861228866811,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,170,-2.68158061019561
"1919","Sciurus_deppei",0,0,0,"Rodentia","Sciurus","deppei",3,5.51945891519157,200.49,NA,NA,NA,NA,3,NA,NA,2,0.01,-4.60517018598809,NA,2.91,NA,NA,NA,4.5444643108707,NA,NA,1,6,2,1,NA,NA,NA,"337;730;905;1297;2151;2655",NA,NA,NA,NA,13.4571359561394,24.5,10.51,17.51,-84.23,-99.82,-92.03,2,4.11806108883942,4,0.15,128.91,232.44,1239.69,1591.14,1.09861228866811,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,359,-3.28926543939484
"1920","Sciurus_flammifer",0,0,0,"Rodentia","Sciurus","flammifer",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"2151;2655",NA,NA,NA,NA,10.7661933135053,8.27,5.46,6.86,-62.88,-65.57,-64.23,0,2.50959926237837,0,0.08,107.8,233.47,1520.28,1747.71,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,230,-2.31397051114143
"1921","Sciurus_gilvigularis",0,0,0,"Rodentia","Sciurus","gilvigularis",3,6.68835471394676,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"2151;2655",NA,NA,NA,NA,14.0495602129382,6.89,-9.65,-1.38,-46.31,-67.77,-57.04,0,1.9154509415706,0,0.11,170.41,249.37,1434.8,1647.59,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,344,-3.56508803107502
"1922","Sciurus_granatensis",0,0,0,"Rodentia","Sciurus","granatensis",3,5.76343407422038,221.71,NA,NA,NA,NA,6,NA,NA,2,0.00778,-4.60517018598809,NA,1.9,2.5,NA,NA,4.35593929991056,NA,NA,1,6,2,2,NA,NA,NA,"730;905;1297;1329;1660;1849;2151;2159;2655;2799;3138",NA,NA,NA,NA,13.6452872730506,11.35,-1.12,5.11,-61.84,-84.23,-73.04,1,4.3538843287276,4,0.11,153.86,233.41,1394.46,1649.1,2.83321334405622,NA,NA,NA,NA,0.977723605288848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,504,-3.22364243022501
"1923","Sciurus_griseus",1,1,3,"Rodentia","Sciurus","griseus",3,6.55656526527397,293.12,NA,NA,NA,NA,4,NA,3.77253102660955,2,0.00803,-4.90627527877201,NA,2.65,1,NA,NA,5.48059725580725,NA,5.80021323849286,NA,8,2,1,NA,NA,NA,"551;730;1297;2151;2655",NA,NA,NA,NA,12.8310456907758,48.37,32.45,40.41,-115.41,-124.4,-119.9,1,4.20065462691552,1,0.08,51.63,101.43,360.21,954.31,3.71357206670431,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,185,-3.30528061214941
"1924","Sciurus_ignitus",0,0,0,"Rodentia","Sciurus","ignitus",3,5.24702407216049,NA,NA,NA,NA,NA,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2,NA,NA,NA,"905;2151;2655",NA,NA,NA,NA,14.2818529430277,0.04,-24.4,-12.17,-57.78,-78.5,-68.14,0,1.880990602956,0,0.12,149.29,227.78,1277.86,1480.78,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,488,-3.51411010250794
"1925","Sciurus_igniventris",0,0,0,"Rodentia","Sciurus","igniventris",3,6.5510803350434,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,1,NA,NA,NA,"905;2151;2655",NA,NA,NA,NA,14.6245883439351,6.17,-14.35,-4.08,-60.17,-77.81,-68.99,0,1.23547147138531,0,0.11,201.79,250.97,1510.23,1562.85,1.38629436111989,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,565,-3.59932957005818
"1926","Sciurus_lis",0,0,0,"Rodentia","Sciurus","lis",3,5.57708482161024,NA,NA,NA,NA,NA,NA,NA,NA,2,0.13,-2.12026353620009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"1573;2151",NA,NA,NA,NA,12.5532509740213,41.54,30.98,36.26,142.07,129.55,135.81,74,5.94973067862367,100,0.00895,145.01,105.61,784.99,830.18,2.30258509299405,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,64,-3.6456276539802
"1927","Sciurus_nayaritensis",0,0,0,"Rodentia","Sciurus","nayaritensis",3,6.54678541076052,282.15,NA,NA,NA,NA,4,NA,NA,2,NA,NA,NA,2.43,NA,NA,NA,NA,NA,NA,NA,8,2,1,NA,NA,NA,"32;344;1297;2151;2655",NA,NA,NA,NA,12.4299045998407,31.95,19.14,25.54,-102.54,-109.6,-106.07,0,3.2088254890147,2,0.11,44.73,148.54,662.41,1349.72,2.19722457733622,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,220,-3.05581629747244
"1928","Sciurus_niger",0,1,1,"Rodentia","Sciurus","niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,-1.66073120682165,NA,NA,NA,NA,NA,1.84371920815877,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1543;1662",NA,NA,NA,NA,15.2878788255356,51.95,24.94,38.45,-75.05,-109.73,-92.39,0,3.78191432008113,1,0.04,71.07,126.75,760.59,916.92,5.08759633523238,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,245,-4.25027532957113
"1929","Sciurus_oculatus",0,0,0,"Rodentia","Sciurus","oculatus",3,6.47694159318553,267.2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"345;2151;2655",NA,NA,NA,NA,11.5359868942456,22.94,18.7,20.82,-96.93,-101.48,-99.2,10,5.37620390520511,26,0.09,73.27,180.91,896.42,1349.84,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,214,-2.67960167812992
"1930","Sciurus_pucheranii",0,0,0,"Rodentia","Sciurus","pucheranii",3,6.68835471394676,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"2151;2655",NA,NA,NA,NA,11.6614774441382,8.49,0.65,4.57,-72.12,-77.85,-74.98,2,4.50080917066335,7,0.09,148.79,189.52,1483.22,1546.7,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,375,-2.49048403710072
"1931","Sciurus_pyrrhinus",0,0,0,"Rodentia","Sciurus","pyrrhinus",3,6.1779441140506,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"2151;2655",NA,NA,NA,NA,11.0584808047599,-10.23,-13.7,-11.97,-71.3,-74.87,-73.09,1,2.37397508908072,1,0.09,138.42,211,1152.54,1443.42,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,236,-2.42972518877014
"1932","Sciurus_richmondi",0,0,0,"Rodentia","Sciurus","richmondi",3,5.47020972785145,194.4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2.59,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"1297;1639;1849;2151;2655",NA,NA,NA,NA,10.2116944179303,13.39,11.91,12.65,-83.62,-85.98,-84.8,2,3.13766576944266,2,0.12,202.67,225.16,1350.18,1713.64,1.38629436111989,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,149,-2.26169626817709
"1933","Sciurus_sanborni",0,0,0,"Rodentia","Sciurus","sanborni",3,4.91265488573605,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"2151;2655",NA,NA,NA,NA,11.5587018541835,-11.01,-14.4,-12.7,-69,-72.9,-70.95,0,1.54756250871601,1,0.06,309.04,194.93,1427.9,1498.5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,283,-2.5680939977125
"1934","Sciurus_spadiceus",0,0,0,"Rodentia","Sciurus","spadiceus",3,5.99973029152501,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,4.3400320779712,NA,NA,1,NA,2,1,NA,NA,NA,"730;905;2151;2655",NA,NA,NA,NA,14.8064979581052,0.39,-17.59,-8.59,-54.71,-77.82,-66.26,0,1.25276296849537,0,0.16,179.96,251.13,1402.14,1535.56,1.79175946922805,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,599,-3.65295353712752
"1935","Sciurus_stramineus",0,0,0,"Rodentia","Sciurus","stramineus",3,6.07143032874586,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"2151;2655",NA,NA,NA,NA,11.8663189407767,-0.89,-6.92,-3.9,-78.29,-81.35,-79.82,0,4.2410389413729,4,0.09,73.79,196.87,745.3,1347.59,1.79175946922805,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,253,-2.75035631530756
"1936","Sciurus_variegatoides",0,0,0,"Rodentia","Sciurus","variegatoides",3,6.18414889093748,262.6,NA,NA,NA,NA,4,NA,NA,2,NA,NA,NA,4.99,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,"338;2151;2655",NA,NA,NA,NA,12.890475379616,16.02,7.19,11.61,-79.15,-93.3,-86.22,2,4.27485893148035,3,0.14,186.7,232.57,1306.6,1676.96,1.79175946922805,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,280,-3.15110429513475
"1937","Sciurus_vulgaris",1,1,3,"Rodentia","Sciurus","vulgaris",3,5.80814248998044,213.17,31.25,273.75,NA,NA,5,NA,3.63758615972639,2,0.05,-2.99573227355399,91.25,4.5,2,144,NA,4.08933202039856,NA,5.88846235951828,NA,NA,2,2,64.51,NA,NA,"511;543;1297;1573;1577;1582;1732;1769;1841;1849;2047;2151;2608;2655;2947;2976;3143",NA,NA,NA,NA,16.6938662861085,72.59,34.28,53.43,172.55,-6.23,83.16,0,3.5757107560083,0,-0.00874,37.04,-36.49,331.4,375.28,5.94803498918065,NA,NA,0.0835300925925926,0.0633680555555556,0.945960703577569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,398,-4.65017093761398
"1938","Sciurus_yucatanensis",0,0,0,"Rodentia","Sciurus","yucatanensis",3,5.41610040220442,236.86,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,"347;1297;2151;2655",NA,NA,NA,NA,12.3148829239082,21.6,15.4,18.5,-86.73,-92.05,-89.39,3,3.13723183582769,4,0.21,115.46,246.61,1328.87,1577.71,1.09861228866811,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,187,-3.0764440926014
